Text,Label,Tagger,Case
"לאחר שהגיעו הסוכן ירה מהאקדח פעמיים, ולאחר כל יריה המחסנית נתקעה;",CIR_BUYER_ID_WEP,Hofit,train
"מנגד יש להביא בחשבון שמדובר במכירה לסוכן משטרתי, כך שבפועל הסיכון לא יכול היה להתממש, אם כי הנאשם לא היה מודע לכך;",CIR_BUYER_ID_WEP,Hofit,train
"מנגד יש להביא בחשבון שמדובר במכירה לסוכן משטרתי, כך שבפועל הסיכון לא יכול היה להתממש, אם כי הנאשם לא היה מודע לכך;",CIR_BUYER_ID_WEP,Hofit,train
"על פי עובדות כתב האישום המתוקן, הנאשם התקשר עם סוכן משטרתי סמוי בעסקה לרכישת אקדח 9 מ""מ מסוג סטאר בחודש דצמבר 2019 תמורת 30,000 ₪;",CIR_BUYER_ID_WEP,Hofit,train
"על פי עובדות כתב האישום המתוקן, הנאשם התקשר עם סוכן משטרתי סמוי בעסקה לרכישת אקדח 9 מ""מ מסוג סטאר בחודש דצמבר 2019 תמורת 30,000 ₪;",CIR_BUYER_ID_WEP,Hofit,train
"על פי עובדות כתב האישום המתוקן, הנאשם התקשר עם סוכן משטרתי סמוי בעסקה לרכישת אקדח 9 מ""מ מסוג סטאר בחודש דצמבר 2019 תמורת 30,000 ₪;",CIR_BUYER_ID_WEP,Hofit,train
"במהלך החודשים דצמבר 2016 ועד אפריל 2017 במסגרת הפעלתו של סוכן משטרתי, נודע לסוכן כי הנאשם מחזיק, יחד עם אחרים, במטען צינור מאולתר על רקע סכסוך פעיל עם אחר;",CIR_BUYER_ID_WEP,Hofit,train
"הנאשם החזיק במטען הצינור יחד עם אנשים נוספים, ואחר כך מסר את המטען לסוכן המשטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"הנאשם החזיק במטען הצינור יחד עם אנשים נוספים, ואחר כך מסר את המטען לסוכן המשטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"הנאשם החזיק במטען הצינור יחד עם אנשים נוספים, ואחר כך מסר את המטען לסוכן המשטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"הנאשם החזיק, יחד עם אחרים, בסמוך לביתו, מטען צינור מאולתר אשר בכוחו להמית אדם, ובמועד מסוים הוא מסר את המטען לסוכן משטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"הנאשם החזיק, יחד עם אחרים, בסמוך לביתו, מטען צינור מאולתר אשר בכוחו להמית אדם, ובמועד מסוים הוא מסר את המטען לסוכן משטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"הנאשם החזיק, יחד עם אחרים, בסמוך לביתו, מטען צינור מאולתר אשר בכוחו להמית אדם, ובמועד מסוים הוא מסר את המטען לסוכן משטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"העובדה שהנאשם היה בין המחזיקים במטען; העובדה שהנאשם ידע היכן הוסתר המטען; והעובדה שהוא לקח את המטען ממקום הימצאו ומסרו לסוכן המשטרתי; מלמדות שחלקו של הנאשם בביצוע העבירה, משמעותי;",CIR_BUYER_ID_WEP,Hofit,train
"העובדה שהנאשם היה בין המחזיקים במטען; העובדה שהנאשם ידע היכן הוסתר המטען; והעובדה שהוא לקח את המטען ממקום הימצאו ומסרו לסוכן המשטרתי; מלמדות שחלקו של הנאשם בביצוע העבירה, משמעותי;",CIR_BUYER_ID_WEP,Hofit,train
"כידוע, כאן המטען נמסר לידיו של סוכן משטרתי ועל כן פוטנציאל הנזק לא התממש;",CIR_BUYER_ID_WEP,Hofit,train
"לבקשת הסוכן, בתאריך 22;03;17 בסמוך לשעה 18:20, הנאשם נפגש עם הסוכן בחנייה הסמוכה לבית הנאשם בקריית גת כדי למסור לסוכן את מטען הצינור המאולתר, ואכן, הנאשם מסר לסוכן מטען צינור מאולתר, שבכוחו להמית;",CIR_BUYER_ID_WEP,Hofit,train
"לבקשת הסוכן, בתאריך 22;03;17 בסמוך לשעה 18:20, הנאשם נפגש עם הסוכן בחנייה הסמוכה לבית הנאשם בקריית גת כדי למסור לסוכן את מטען הצינור המאולתר, ואכן, הנאשם מסר לסוכן מטען צינור מאולתר, שבכוחו להמית;",CIR_BUYER_ID_WEP,Hofit,train
"לבקשת הסוכן, בתאריך 22;03;17 בסמוך לשעה 18:20, הנאשם נפגש עם הסוכן בחנייה הסמוכה לבית הנאשם בקריית גת כדי למסור לסוכן את מטען הצינור המאולתר, ואכן, הנאשם מסר לסוכן מטען צינור מאולתר, שבכוחו להמית;",CIR_BUYER_ID_WEP,Hofit,train
"על פי כתב האישום המתוקן, הנאשם החזיק, בסמוך לביתו, מטען צינור מאולתר אשר בכוחו להמית אדם, ובמועד מסוים הוא מסר את המטען לסוכן משטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"על פי כתב האישום המתוקן, הנאשם החזיק, בסמוך לביתו, מטען צינור מאולתר אשר בכוחו להמית אדם, ובמועד מסוים הוא מסר את המטען לסוכן משטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"על פי כתב האישום המתוקן, הנאשם החזיק, בסמוך לביתו, מטען צינור מאולתר אשר בכוחו להמית אדם, ובמועד מסוים הוא מסר את המטען לסוכן משטרתי;",CIR_BUYER_ID_WEP,Hofit,train
"ב""כ המאשימה התייחסה בטיעוניה לעבירות בהן הורשע הנאשם, סחר בנשק מסוג קרלו ותחמושת מתאימה, וניסיון לסחר בנשק;",TRADE_WEP,Michael,train
"במקרה זה לא מדובר רק בהחזקת נשק אלא בסחר בנשק, כאשר הנאשם לא ידע מי הקונה;",TRADE_WEP,Michael,train
"הנאשם הורשע, על פי הודאתו במסגרת הסדר טיעון, בעבירות של ניסיון לסחר בנשק, לפי סעיף 144(ב2) בצירוף סעיף 25 לחוק העונשין תשל""ז-1977 (להלן: ""החוק""); ובעבירה של סחר בנשק, לפי סעיף 144(ב2) לחוק;",TRADE_WEP,Michael,train
"הנאשם, יליד 91', הורשע על יסוד הודייתו בעובדות כתב האישום שהוגש נגדו, בעבירת של החזקה, הובלה ונשיאה של נשק שלא כדין, בצוותא, לפי סעיף 144(א) רישא וסיפא + סעיף 144(ב) רישא וסיפא + סעיף 29 לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין); ניסיון לסחר בנשק, לפי סעיף 144(ב2) רישא וסיפא + סעיף 25 לחוק העונשין; וכניסה לישראל שלא כדין, לפי סעיף 12(1) לחוק הכניסה לישראל, תשי""ב-1952 (להלן: חוק הכניסה לישראל);",TRADE_WEP,Hofit,train
"הנאשם, יליד 91', הורשע על יסוד הודייתו בעובדות כתב האישום שהוגש נגדו, בעבירת של החזקה, הובלה ונשיאה של נשק שלא כדין, בצוותא, לפי סעיף 144(א) רישא וסיפא + סעיף 144(ב) רישא וסיפא + סעיף 29 לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין); ניסיון לסחר בנשק, לפי סעיף 144(ב2) רישא וסיפא + סעיף 25 לחוק העונשין; וכניסה לישראל שלא כדין, לפי סעיף 12(1) לחוק הכניסה לישראל, תשי""ב-1952 (להלן: חוק הכניסה לישראל);",TRADE_WEP,Hofit,train
"הנאשם, יליד 91', הורשע על יסוד הודייתו בעובדות כתב האישום שהוגש נגדו, בעבירת של החזקה, הובלה ונשיאה של נשק שלא כדין, בצוותא, לפי סעיף 144(א) רישא וסיפא + סעיף 144(ב) רישא וסיפא + סעיף 29 לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין); ניסיון לסחר בנשק, לפי סעיף 144(ב2) רישא וסיפא + סעיף 25 לחוק העונשין; וכניסה לישראל שלא כדין, לפי סעיף 12(1) לחוק הכניסה לישראל, תשי""ב-1952 (להלן: חוק הכניסה לישראל);",TRADE_WEP,Hofit,train
"הנאשם, רונן דהוד, הודה בכתב אישום מתוקן במסגרת הסדר טיעון חלקי אשר לא כלל הסדר בנוגע לעונש בשני אישומים בעבירות של סחר בנשק שלא כדין לפי סעיפים 144(ב2) + (ג) + 29 לחוק העונשין ועבירות נשק [החזקה ונשיאה}",TRADE_WEP,Hofit,train
"הנאשם, רונן דהוד, הודה בכתב אישום מתוקן במסגרת הסדר טיעון חלקי אשר לא כלל הסדר בנוגע לעונש בשני אישומים בעבירות של סחר בנשק שלא כדין לפי סעיפים 144(ב2) + (ג) + 29 לחוק העונשין ועבירות נשק [החזקה ונשיאה}",TRADE_WEP,Hofit,train
"באישום הראשון חלקו של הנאשם בסיוע בלבד, אך בשתי העבירות הנוספות יש לנאשם חלק משמעותי ביותר בביצוע העסקאות;",TRADE_WEP,Hofit,train
בגין אישום זה הורשע הנאשם בעבירה של סחר בנשק;,TRADE_WEP,Hofit,train
בגין אישום זה הורשע הנאשם בעבירה של סיוע לסחר בנשק;,TRADE_WEP,Hofit,train
"דענה ג'אדו, הודה והורשע בשתי עבירות של סחר בנשק, ובעבירה של נשיאת נשק;",TRADE_WEP,Hofit,train
"דענה ג'אדו, הודה והורשע בשתי עבירות של סחר בנשק, ובעבירה של נשיאת נשק;",TRADE_WEP,Hofit,train
"דענה ג'אדו, הודה והורשע בשתי עבירות של סחר בנשק, ובעבירה של נשיאת נשק;",TRADE_WEP,Hofit,train
"הנאשם הורשע, על פי הודאתו בכתב האישום המתוקן, ב-2 עבירות של סחר בנשק לפי סעיף 144(ב2), בעבירה של סיוע לסחר בנשק לפי סעיף 144(ב2)+31, בעבירה של הצתה לפי סעיף 448(א)+29, ובעבירה של קשירת קשר לביצוע פשע לפי סעיף 499(א)(1) לחוק העונשין, התשל""ז – 1977;",TRADE_WEP,Hofit,train
"הנאשם הורשע, על פי הודאתו בכתב האישום המתוקן, ב-2 עבירות של סחר בנשק לפי סעיף 144(ב2), בעבירה של סיוע לסחר בנשק לפי סעיף 144(ב2)+31, בעבירה של הצתה לפי סעיף 448(א)+29, ובעבירה של קשירת קשר לביצוע פשע לפי סעיף 499(א)(1) לחוק העונשין, התשל""ז – 1977;",TRADE_WEP,Hofit,train
"לעבירה של סחר בנשק לפי סעיף 144(ב2) קבע המחוקק עונש של חמש עשרה שנות מאסר; בעבירה של סיוע לסחר בנשק לפי סעיף 144(ב2)+31 קבע המחוקק עונש של 7;5 שנות מאסר; בעבירת הצתה לפי סעיף 448(א)+29, חמש עשרה שנות מאסר; ובעבירה של קשירת קשר לביצוע פשע, מאסר שבע שנים;",TRADE_WEP,Hofit,train
"מחמד עותמאן, בן דודו של עבד, הודה והורשע בעבירה אחת של סחר בנשק;",TRADE_WEP,Hofit,train
"מחמד עותמאן, בן דודו של עבד, הודה והורשע בעבירה אחת של סחר בנשק;",TRADE_WEP,Hofit,train
"סאמר ג'עברי, הודה והורשע בשתי עבירות של סחר בנשק;",TRADE_WEP,Hofit,train
"עאמר ג'עברי, הודה והורשע בשלוש עבירות של סחר בנשק ושתי עבירות של נשיאת נשק;",TRADE_WEP,Hofit,train
"עאמר ג'עברי, הודה והורשע בשלוש עבירות של סחר בנשק ושתי עבירות של נשיאת נשק;",TRADE_WEP,Hofit,train
פואד דוידאר וחדר עלי הורשעו בעבירת סחר בנשק;,TRADE_WEP,Hofit,train
"רשדי עספור, הודה והורשע בסחר בנשק ובסיוע לסחר בנשק, וכן בעבירת הצתה;",TRADE_WEP,Hofit,train
"הוא הוסיף כי הנאשם הורשע בעבירה של סחר בנשק, בעוד בן דודו הורשע בעבירת סיוע בלבד;",TRADE_WEP,Hofit,train
"הנאשם הודה והורשע בעבירה של סחר בנשק – עבירה לפי סעיף 144(ב2) לחוק העונשין תשל""ז-1977;",TRADE_WEP,Hofit,train
"הנאשם הודה והורשע בעבירה של סחר בנשק – עבירה לפי סעיף 144(ב2) לחוק העונשין תשל""ז-1977;",TRADE_WEP,Hofit,train
"בהמשך מסר הנאשם לסוכן שקית נוספת שבתוכה 900 כדורי 5;56 מ""מ, כל זאת תמורת 19,000 ₪ במזומן, אשר העביר הסוכן לידי הנאשם;",CIR_MONEY_PAID_WEP,Michael,train
"ביום 17;3;2019 הודיע הנאשם לסוכן כי האקדח עליו שוחחו כבר נמכר, והציע למכור לסוכן נשק מסוג קרלו וכדורים תואמים תמורת 18,000 ₪;",CIR_MONEY_PAID_WEP,Michael,train
"בין השניים התקיימו שיחות טלפון רבות במטרה לקדם את העסקאות, ונערכו מפגשים למכירת נשק תמורת סכומי כסף גבוהים;",CIR_MONEY_PAID_WEP,Michael,train
