Text,Label,Case
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_BUYER_ID_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_BUYER_ID_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_BUYER_ID_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_BUYER_ID_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_BUYER_ID_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_BUYER_ID_WEP,train
"באישום הראשון, תואר שבמועד שאינו ידוע במדוייק ולפני האירוע השני, אך בסמוך לו, סיכם הנאשם עם אדם בשם תאמיר כיוף למכור יחד אמצעי לחימה שהוחזק על ידם לסוכן משטרתי;",CIR_BUYER_ID_WEP,train
"ביום 25;8;15 שוחחו הנאשם ותאמיר עם הסוכן בטלפון וקבעו לבצע עסקה למכירת אקדח יריחו לסוכן תמורת 26,700 ₪ בעוספיא באותו יום;",CIR_BUYER_ID_WEP,train
"ביום 25;8;15 שוחחו הנאשם ותאמיר עם הסוכן בטלפון וקבעו לבצע עסקה למכירת אקדח יריחו לסוכן תמורת 26,700 ₪ בעוספיא באותו יום;",CIR_BUYER_ID_WEP,train
"ביום 25;8;15 שוחחו הנאשם ותאמיר עם הסוכן בטלפון וקבעו לבצע עסקה למכירת אקדח יריחו לסוכן תמורת 26,700 ₪ בעוספיא באותו יום;",CIR_BUYER_ID_WEP,train
"ביום 25;8;15 שוחחו הנאשם ותאמיר עם הסוכן בטלפון וקבעו לבצע עסקה למכירת אקדח יריחו לסוכן תמורת 26,700 ₪ בעוספיא באותו יום;",CIR_BUYER_ID_WEP,train
ביציאה מעוספיא ירד הסוכן מרכבו של הנאשם עם הנשק;,CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_BUYER_ID_WEP,train
בשלב זה הגיע למקום הנאשם והסיע את הסוכן ברכבו לכיוון היציאה מעוספיא כאשר הנאשם שאל במהלך הנסיעה אם לסוכן יש אקדח מסוג FN למכירה ובנוסף ביקש הנאשם מהסוכן לראות את  האקדח בפעם האחרונה מכיוון שזה היה אצלו זמן רב;,CIR_BUYER_ID_WEP,train
בשלב זה הגיע למקום הנאשם והסיע את הסוכן ברכבו לכיוון היציאה מעוספיא כאשר הנאשם שאל במהלך הנסיעה אם לסוכן יש אקדח מסוג FN למכירה ובנוסף ביקש הנאשם מהסוכן לראות את  האקדח בפעם האחרונה מכיוון שזה היה אצלו זמן רב;,CIR_BUYER_ID_WEP,train
בשלב זה הגיע למקום הנאשם והסיע את הסוכן ברכבו לכיוון היציאה מעוספיא כאשר הנאשם שאל במהלך הנסיעה אם לסוכן יש אקדח מסוג FN למכירה ובנוסף ביקש הנאשם מהסוכן לראות את  האקדח בפעם האחרונה מכיוון שזה היה אצלו זמן רב;,CIR_BUYER_ID_WEP,train
